C,alpha,estimator,gamma,kernel,lambda,learning_rate,max_depth,max_score,mean_score,min_samples_leaf,min_samples_split,min_score,n_estimators,n_jobs,n_neighbors,penalty,std_score,subsample
,0.3,XGBoost,0.3,,0.0,0.4,3,0.9857881136950905,0.9494688486936549,,,0.8819982773471146,100,4,,,0.04775552636459874,0.5
,0.3,XGBoost,0.3,,0.3,0.4,3,0.9857881136950905,0.9494688486936549,,,0.8819982773471146,100,4,,,0.04775552636459874,0.5
,0.3,XGBoost,0.3,,0.6,0.4,3,0.9857881136950905,0.9494688486936549,,,0.8819982773471146,100,4,,,0.04775552636459874,0.5
,0.3,XGBoost,0.6,,0.0,0.4,3,0.9857881136950905,0.9490381854722939,,,0.8785529715762274,100,4,,,0.049855765637192864,0.5
,0.8999999999999999,XGBoost,0.3,,0.0,0.4,3,0.9857881136950905,0.9494688486936549,,,0.8819982773471146,100,4,,,0.04775552636459874,0.5
,0.3,XGBoost,0.6,,0.6,0.4,3,0.9857881136950905,0.9490381854722939,,,0.8785529715762274,100,4,,,0.049855765637192864,0.5
,0.3,XGBoost,0.6,,0.3,0.4,3,0.9857881136950905,0.9490381854722939,,,0.8785529715762274,100,4,,,0.049855765637192864,0.5
,0.8999999999999999,XGBoost,0.3,,0.3,0.4,3,0.9857881136950905,0.9494688486936549,,,0.8819982773471146,100,4,,,0.04775552636459874,0.5
,0.3,XGBoost,0.6,,0.8999999999999999,0.4,3,0.9857881136950905,0.9490381854722939,,,0.8785529715762274,100,4,,,0.049855765637192864,0.5
,0.6,XGBoost,0.6,,0.8999999999999999,0.4,3,0.9857881136950905,0.9490381854722939,,,0.8785529715762274,100,4,,,0.049855765637192864,0.5
,0.6,XGBoost,0.3,,0.3,0.4,3,0.9857881136950905,0.9494688486936549,,,0.8819982773471146,100,4,,,0.04775552636459874,0.5
,0.8999999999999999,XGBoost,0.3,,0.6,0.4,3,0.9857881136950905,0.9494688486936549,,,0.8819982773471146,100,4,,,0.04775552636459874,0.5
,0.0,XGBoost,0.0,,0.6,0.4,3,0.9849267872523686,0.9488946310651736,,,0.8807062876830318,100,4,,,0.04824239776937491,0.5
,0.8999999999999999,XGBoost,0.0,,0.8999999999999999,0.4,3,0.9849267872523686,0.9488946310651736,,,0.8807062876830318,100,4,,,0.04824239776937491,0.5
,0.0,XGBoost,0.0,,0.8999999999999999,0.4,3,0.9849267872523686,0.9488946310651736,,,0.8807062876830318,100,4,,,0.04824239776937491,0.5
,0.8999999999999999,XGBoost,0.0,,0.6,0.4,3,0.9849267872523686,0.9488946310651736,,,0.8807062876830318,100,4,,,0.04824239776937491,0.5
,0.0,XGBoost,0.0,,0.3,0.4,3,0.9849267872523686,0.9488946310651736,,,0.8807062876830318,100,4,,,0.04824239776937491,0.5
,0.8999999999999999,XGBoost,0.0,,0.3,0.4,3,0.9849267872523686,0.9488946310651736,,,0.8807062876830318,100,4,,,0.04824239776937491,0.5
,0.0,XGBoost,0.0,,0.0,0.4,3,0.9849267872523686,0.9488946310651736,,,0.8807062876830318,100,4,,,0.04824239776937491,0.5
,0.6,XGBoost,0.0,,0.6,0.4,3,0.9849267872523686,0.9488946310651736,,,0.8807062876830318,100,4,,,0.04824239776937491,0.5
,0.6,XGBoost,0.0,,0.0,0.4,3,0.9849267872523686,0.9488946310651736,,,0.8807062876830318,100,4,,,0.04824239776937491,0.5
,0.6,XGBoost,0.0,,0.8999999999999999,0.4,3,0.9849267872523686,0.9488946310651736,,,0.8807062876830318,100,4,,,0.04824239776937491,0.5
,0.6,XGBoost,0.0,,0.3,0.4,3,0.9849267872523686,0.9488946310651736,,,0.8807062876830318,100,4,,,0.04824239776937491,0.5
,0.3,XGBoost,0.0,,0.6,0.4,3,0.9849267872523686,0.9488946310651736,,,0.8807062876830318,100,4,,,0.04824239776937491,0.5
,0.3,XGBoost,0.0,,0.3,0.4,3,0.9849267872523686,0.9488946310651736,,,0.8807062876830318,100,4,,,0.04824239776937491,0.5
,0.3,XGBoost,0.0,,0.0,0.4,3,0.9849267872523686,0.9488946310651736,,,0.8807062876830318,100,4,,,0.04824239776937491,0.5
,0.8999999999999999,XGBoost,0.0,,0.0,0.4,3,0.9849267872523686,0.9488946310651736,,,0.8807062876830318,100,4,,,0.04824239776937491,0.5
,0.3,XGBoost,0.0,,0.8999999999999999,0.4,3,0.9849267872523686,0.9488946310651736,,,0.8807062876830318,100,4,,,0.04824239776937491,0.5
,0.6,XGBoost,0.8999999999999999,,0.3,0.4,3,0.9832041343669251,0.9467413149583693,,,0.875968992248062,100,4,,,0.050051309932394095,0.5
,0.6,XGBoost,0.8999999999999999,,0.6,0.4,3,0.9832041343669251,0.9467413149583693,,,0.875968992248062,100,4,,,0.050051309932394095,0.5
,0.8999999999999999,XGBoost,0.8999999999999999,,0.3,0.4,3,0.9832041343669251,0.9467413149583693,,,0.875968992248062,100,4,,,0.050051309932394095,0.5
,0.6,XGBoost,0.8999999999999999,,0.8999999999999999,0.4,3,0.9832041343669251,0.9467413149583693,,,0.875968992248062,100,4,,,0.050051309932394095,0.5
,0.6,XGBoost,0.8999999999999999,,0.0,0.4,3,0.9832041343669251,0.9467413149583693,,,0.875968992248062,100,4,,,0.050051309932394095,0.5
,0.8999999999999999,XGBoost,0.8999999999999999,,0.0,0.4,3,0.9832041343669251,0.9467413149583693,,,0.875968992248062,100,4,,,0.050051309932394095,0.5
,0.8999999999999999,XGBoost,0.8999999999999999,,0.8999999999999999,0.4,3,0.9832041343669251,0.9467413149583693,,,0.875968992248062,100,4,,,0.050051309932394095,0.5
,0.3,XGBoost,0.8999999999999999,,0.0,0.4,3,0.9832041343669251,0.9467413149583693,,,0.875968992248062,100,4,,,0.050051309932394095,0.5
,0.3,XGBoost,0.8999999999999999,,0.3,0.4,3,0.9832041343669251,0.9467413149583693,,,0.875968992248062,100,4,,,0.050051309932394095,0.5
,0.3,XGBoost,0.8999999999999999,,0.6,0.4,3,0.9832041343669251,0.9467413149583693,,,0.875968992248062,100,4,,,0.050051309932394095,0.5
,0.0,XGBoost,0.8999999999999999,,0.0,0.4,3,0.9832041343669251,0.9467413149583693,,,0.875968992248062,100,4,,,0.050051309932394095,0.5
,0.3,XGBoost,0.8999999999999999,,0.8999999999999999,0.4,3,0.9832041343669251,0.9467413149583693,,,0.875968992248062,100,4,,,0.050051309932394095,0.5
,0.0,XGBoost,0.8999999999999999,,0.3,0.4,3,0.9832041343669251,0.9467413149583693,,,0.875968992248062,100,4,,,0.050051309932394095,0.5
,0.8999999999999999,XGBoost,0.8999999999999999,,0.6,0.4,3,0.9832041343669251,0.9467413149583693,,,0.875968992248062,100,4,,,0.050051309932394095,0.5
,0.0,XGBoost,0.8999999999999999,,0.6,0.4,3,0.9832041343669251,0.9467413149583693,,,0.875968992248062,100,4,,,0.050051309932394095,0.5
,0.0,XGBoost,0.8999999999999999,,0.8999999999999999,0.4,3,0.9832041343669251,0.9467413149583693,,,0.875968992248062,100,4,,,0.050051309932394095,0.5
,0.0,XGBoost,0.8999999999999999,,0.6,0.1,3,0.9715762273901809,0.9448751076658054,,,0.8975021533161068,150,4,,,0.03358805018222384,0.5
,0.0,XGBoost,0.8999999999999999,,0.3,0.1,3,0.9715762273901809,0.9448751076658054,,,0.8975021533161068,150,4,,,0.03358805018222384,0.5
,0.6,XGBoost,0.8999999999999999,,0.0,0.1,3,0.9715762273901809,0.9448751076658054,,,0.8975021533161068,150,4,,,0.03358805018222384,0.5
,0.0,XGBoost,0.8999999999999999,,0.8999999999999999,0.1,3,0.9715762273901809,0.9448751076658054,,,0.8975021533161068,150,4,,,0.03358805018222384,0.5
,0.0,XGBoost,0.8999999999999999,,0.0,0.1,3,0.9715762273901809,0.9448751076658054,,,0.8975021533161068,150,4,,,0.03358805018222384,0.5
,0.6,XGBoost,0.8999999999999999,,0.6,0.1,3,0.9715762273901809,0.9448751076658054,,,0.8975021533161068,150,4,,,0.03358805018222384,0.5
,0.6,XGBoost,0.8999999999999999,,0.3,0.1,3,0.9715762273901809,0.9448751076658054,,,0.8975021533161068,150,4,,,0.03358805018222384,0.5
,0.3,XGBoost,0.8999999999999999,,0.6,0.1,3,0.9715762273901809,0.9448751076658054,,,0.8975021533161068,150,4,,,0.03358805018222384,0.5
,0.3,XGBoost,0.8999999999999999,,0.8999999999999999,0.1,3,0.9715762273901809,0.9448751076658054,,,0.8975021533161068,150,4,,,0.03358805018222384,0.5
,0.3,XGBoost,0.8999999999999999,,0.3,0.1,3,0.9715762273901809,0.9448751076658054,,,0.8975021533161068,150,4,,,0.03358805018222384,0.5
,0.8999999999999999,XGBoost,0.8999999999999999,,0.6,0.1,3,0.9715762273901809,0.9448751076658054,,,0.8975021533161068,150,4,,,0.03358805018222384,0.5
,0.8999999999999999,XGBoost,0.8999999999999999,,0.8999999999999999,0.1,3,0.9715762273901809,0.9448751076658054,,,0.8975021533161068,150,4,,,0.03358805018222384,0.5
,0.6,XGBoost,0.8999999999999999,,0.8999999999999999,0.1,3,0.9715762273901809,0.9448751076658054,,,0.8975021533161068,150,4,,,0.03358805018222384,0.5
,0.8999999999999999,XGBoost,0.8999999999999999,,0.0,0.1,3,0.9715762273901809,0.9448751076658054,,,0.8975021533161068,150,4,,,0.03358805018222384,0.5
,0.8999999999999999,XGBoost,0.8999999999999999,,0.3,0.1,3,0.9715762273901809,0.9448751076658054,,,0.8975021533161068,150,4,,,0.03358805018222384,0.5
,0.3,XGBoost,0.8999999999999999,,0.0,0.1,3,0.9715762273901809,0.9448751076658054,,,0.8975021533161068,150,4,,,0.03358805018222384,0.5
,0.3,XGBoost,0.0,,0.8999999999999999,0.1,3,0.9689922480620154,0.9427217915590008,,,0.8979328165374677,150,4,,,0.03182831389647179,0.5
,0.3,XGBoost,0.0,,0.6,0.1,3,0.9689922480620154,0.9427217915590008,,,0.8979328165374677,150,4,,,0.03182831389647179,0.5
,0.8999999999999999,XGBoost,0.0,,0.3,0.1,3,0.9689922480620154,0.9427217915590008,,,0.8979328165374677,150,4,,,0.03182831389647179,0.5
,0.3,XGBoost,0.3,,0.8999999999999999,0.1,3,0.9689922480620154,0.9447315532586851,,,0.8975021533161068,150,4,,,0.03340039394503233,0.5
,0.3,XGBoost,0.6,,0.0,0.1,3,0.9689922480620154,0.9438702268159632,,,0.8944875107665805,150,4,,,0.03492062384055878,0.5
,0.8999999999999999,XGBoost,0.0,,0.8999999999999999,0.1,3,0.9689922480620154,0.9427217915590008,,,0.8979328165374677,150,4,,,0.03182831389647179,0.5
,0.3,XGBoost,0.3,,0.0,0.1,3,0.9689922480620154,0.9447315532586851,,,0.8975021533161068,150,4,,,0.03340039394503233,0.5
,0.8999999999999999,XGBoost,0.0,,0.6,0.1,3,0.9689922480620154,0.9427217915590008,,,0.8979328165374677,150,4,,,0.03182831389647179,0.5
,0.3,XGBoost,0.3,,0.6,0.1,3,0.9689922480620154,0.9447315532586851,,,0.8975021533161068,150,4,,,0.03340039394503233,0.5
,0.3,XGBoost,0.3,,0.3,0.1,3,0.9689922480620154,0.9447315532586851,,,0.8975021533161068,150,4,,,0.03340039394503233,0.5
,0.8999999999999999,XGBoost,0.3,,0.3,0.1,3,0.9689922480620154,0.9447315532586851,,,0.8975021533161068,150,4,,,0.03340039394503233,0.5
,0.8999999999999999,XGBoost,0.3,,0.0,0.1,3,0.9689922480620154,0.9447315532586851,,,0.8975021533161068,150,4,,,0.03340039394503233,0.5
,0.0,XGBoost,0.3,,0.8999999999999999,0.1,3,0.9689922480620154,0.9447315532586851,,,0.8975021533161068,150,4,,,0.03340039394503233,0.5
,0.0,XGBoost,0.0,,0.0,0.1,3,0.9689922480620154,0.9427217915590008,,,0.8979328165374677,150,4,,,0.03182831389647179,0.5
,0.0,XGBoost,0.0,,0.3,0.1,3,0.9689922480620154,0.9427217915590008,,,0.8979328165374677,150,4,,,0.03182831389647179,0.5
,0.0,XGBoost,0.0,,0.6,0.1,3,0.9689922480620154,0.9427217915590008,,,0.8979328165374677,150,4,,,0.03182831389647179,0.5
,0.8999999999999999,XGBoost,0.6,,0.8999999999999999,0.1,3,0.9689922480620154,0.9438702268159632,,,0.8944875107665805,150,4,,,0.03492062384055878,0.5
,0.0,XGBoost,0.0,,0.8999999999999999,0.1,3,0.9689922480620154,0.9427217915590008,,,0.8979328165374677,150,4,,,0.03182831389647179,0.5
,0.0,XGBoost,0.3,,0.0,0.1,3,0.9689922480620154,0.9447315532586851,,,0.8975021533161068,150,4,,,0.03340039394503233,0.5
,0.0,XGBoost,0.3,,0.3,0.1,3,0.9689922480620154,0.9447315532586851,,,0.8975021533161068,150,4,,,0.03340039394503233,0.5
,0.8999999999999999,XGBoost,0.6,,0.6,0.1,3,0.9689922480620154,0.9438702268159632,,,0.8944875107665805,150,4,,,0.03492062384055878,0.5
,0.0,XGBoost,0.3,,0.6,0.1,3,0.9689922480620154,0.9447315532586851,,,0.8975021533161068,150,4,,,0.03340039394503233,0.5
,0.8999999999999999,XGBoost,0.6,,0.3,0.1,3,0.9689922480620154,0.9438702268159632,,,0.8944875107665805,150,4,,,0.03492062384055878,0.5
,0.3,XGBoost,0.0,,0.3,0.1,3,0.9689922480620154,0.9427217915590008,,,0.8979328165374677,150,4,,,0.03182831389647179,0.5
,0.0,XGBoost,0.6,,0.0,0.1,3,0.9689922480620154,0.9438702268159632,,,0.8944875107665805,150,4,,,0.03492062384055878,0.5
,0.0,XGBoost,0.6,,0.3,0.1,3,0.9689922480620154,0.9438702268159632,,,0.8944875107665805,150,4,,,0.03492062384055878,0.5
,0.8999999999999999,XGBoost,0.6,,0.0,0.1,3,0.9689922480620154,0.9438702268159632,,,0.8944875107665805,150,4,,,0.03492062384055878,0.5
,0.0,XGBoost,0.6,,0.6,0.1,3,0.9689922480620154,0.9438702268159632,,,0.8944875107665805,150,4,,,0.03492062384055878,0.5
,0.0,XGBoost,0.6,,0.8999999999999999,0.1,3,0.9689922480620154,0.9438702268159632,,,0.8944875107665805,150,4,,,0.03492062384055878,0.5
,0.8999999999999999,XGBoost,0.3,,0.8999999999999999,0.1,3,0.9689922480620154,0.9447315532586851,,,0.8975021533161068,150,4,,,0.03340039394503233,0.5
,0.8999999999999999,XGBoost,0.3,,0.6,0.1,3,0.9689922480620154,0.9447315532586851,,,0.8975021533161068,150,4,,,0.03340039394503233,0.5
,0.3,XGBoost,0.6,,0.6,0.1,3,0.9689922480620154,0.9438702268159632,,,0.8944875107665805,150,4,,,0.03492062384055878,0.5
,0.3,XGBoost,0.0,,0.0,0.1,3,0.9689922480620154,0.9427217915590008,,,0.8979328165374677,150,4,,,0.03182831389647179,0.5
,0.3,XGBoost,0.6,,0.3,0.1,3,0.9689922480620154,0.9438702268159632,,,0.8944875107665805,150,4,,,0.03492062384055878,0.5
,0.6,XGBoost,0.6,,0.3,0.1,3,0.9689922480620154,0.9438702268159632,,,0.8944875107665805,150,4,,,0.03492062384055878,0.5
,0.6,XGBoost,0.0,,0.6,0.1,3,0.9689922480620154,0.9427217915590008,,,0.8979328165374677,150,4,,,0.03182831389647179,0.5
,0.6,XGBoost,0.0,,0.8999999999999999,0.1,3,0.9689922480620154,0.9427217915590008,,,0.8979328165374677,150,4,,,0.03182831389647179,0.5
,0.6,XGBoost,0.6,,0.8999999999999999,0.1,3,0.9689922480620154,0.9438702268159632,,,0.8944875107665805,150,4,,,0.03492062384055878,0.5
,0.6,XGBoost,0.0,,0.0,0.1,3,0.9689922480620154,0.9427217915590008,,,0.8979328165374677,150,4,,,0.03182831389647179,0.5
,0.6,XGBoost,0.3,,0.0,0.1,3,0.9689922480620154,0.9447315532586851,,,0.8975021533161068,150,4,,,0.03340039394503233,0.5
,0.6,XGBoost,0.3,,0.6,0.1,3,0.9689922480620154,0.9447315532586851,,,0.8975021533161068,150,4,,,0.03340039394503233,0.5
,0.6,XGBoost,0.3,,0.3,0.1,3,0.9689922480620154,0.9447315532586851,,,0.8975021533161068,150,4,,,0.03340039394503233,0.5
,0.6,XGBoost,0.3,,0.8999999999999999,0.1,3,0.9689922480620154,0.9447315532586851,,,0.8975021533161068,150,4,,,0.03340039394503233,0.5
,0.3,XGBoost,0.6,,0.8999999999999999,0.1,3,0.9689922480620154,0.9438702268159632,,,0.8944875107665805,150,4,,,0.03492062384055878,0.5
,0.6,XGBoost,0.6,,0.6,0.1,3,0.9689922480620154,0.9438702268159632,,,0.8944875107665805,150,4,,,0.03492062384055878,0.5
,0.6,XGBoost,0.0,,0.3,0.1,3,0.9689922480620154,0.9427217915590008,,,0.8979328165374677,150,4,,,0.03182831389647179,0.5
,0.6,XGBoost,0.6,,0.0,0.1,3,0.9689922480620154,0.9438702268159632,,,0.8944875107665805,150,4,,,0.03492062384055878,0.5
,0.8999999999999999,XGBoost,0.0,,0.0,0.1,3,0.9689922480620154,0.9427217915590008,,,0.8979328165374677,150,4,,,0.03182831389647179,0.5
,0.8999999999999999,XGBoost,0.3,,0.8999999999999999,0.1,3,0.9655469422911284,0.9431524547803618,,,0.9009474590869939,125,4,,,0.029862077215089967,0.5
,0.8999999999999999,XGBoost,0.3,,0.6,0.1,3,0.9655469422911284,0.9431524547803618,,,0.9009474590869939,125,4,,,0.029862077215089967,0.5
,0.0,XGBoost,0.6,,0.8999999999999999,0.1,3,0.9655469422911284,0.9444444444444445,,,0.905254091300603,125,4,,,0.027739080158741245,0.5
,0.6,XGBoost,0.3,,0.0,0.1,3,0.9655469422911284,0.9431524547803618,,,0.9009474590869939,125,4,,,0.029862077215089967,0.5
,0.0,XGBoost,0.6,,0.6,0.1,3,0.9655469422911284,0.9444444444444445,,,0.905254091300603,125,4,,,0.027739080158741245,0.5
,0.8999999999999999,XGBoost,0.6,,0.0,0.1,3,0.9655469422911284,0.9444444444444445,,,0.905254091300603,125,4,,,0.027739080158741245,0.5
,0.6,XGBoost,0.3,,0.3,0.1,3,0.9655469422911284,0.9431524547803618,,,0.9009474590869939,125,4,,,0.029862077215089967,0.5
,0.0,XGBoost,0.6,,0.3,0.1,3,0.9655469422911284,0.9444444444444445,,,0.905254091300603,125,4,,,0.027739080158741245,0.5
,0.0,XGBoost,0.3,,0.8999999999999999,0.1,3,0.9655469422911284,0.9431524547803618,,,0.9009474590869939,125,4,,,0.029862077215089967,0.5
,0.0,XGBoost,0.6,,0.0,0.1,3,0.9655469422911284,0.9444444444444445,,,0.905254091300603,125,4,,,0.027739080158741245,0.5
,0.8999999999999999,XGBoost,0.6,,0.3,0.1,3,0.9655469422911284,0.9444444444444445,,,0.905254091300603,125,4,,,0.027739080158741245,0.5
,0.6,XGBoost,0.6,,0.8999999999999999,0.1,3,0.9655469422911284,0.9444444444444445,,,0.905254091300603,125,4,,,0.027739080158741245,0.5
,0.0,XGBoost,0.3,,0.6,0.1,3,0.9655469422911284,0.9431524547803618,,,0.9009474590869939,125,4,,,0.029862077215089967,0.5
,0.6,XGBoost,0.3,,0.6,0.1,3,0.9655469422911284,0.9431524547803618,,,0.9009474590869939,125,4,,,0.029862077215089967,0.5
,0.8999999999999999,XGBoost,0.6,,0.6,0.1,3,0.9655469422911284,0.9444444444444445,,,0.905254091300603,125,4,,,0.027739080158741245,0.5
,0.6,XGBoost,0.3,,0.8999999999999999,0.1,3,0.9655469422911284,0.9431524547803618,,,0.9009474590869939,125,4,,,0.029862077215089967,0.5
,0.0,XGBoost,0.3,,0.3,0.1,3,0.9655469422911284,0.9431524547803618,,,0.9009474590869939,125,4,,,0.029862077215089967,0.5
,0.0,XGBoost,0.3,,0.0,0.1,3,0.9655469422911284,0.9431524547803618,,,0.9009474590869939,125,4,,,0.029862077215089967,0.5
,0.6,XGBoost,0.6,,0.0,0.1,3,0.9655469422911284,0.9444444444444445,,,0.905254091300603,125,4,,,0.027739080158741245,0.5
,0.8999999999999999,XGBoost,0.6,,0.8999999999999999,0.1,3,0.9655469422911284,0.9444444444444445,,,0.905254091300603,125,4,,,0.027739080158741245,0.5
,0.6,XGBoost,0.6,,0.6,0.1,3,0.9655469422911284,0.9444444444444445,,,0.905254091300603,125,4,,,0.027739080158741245,0.5
,0.8999999999999999,XGBoost,0.3,,0.3,0.1,3,0.9655469422911284,0.9431524547803618,,,0.9009474590869939,125,4,,,0.029862077215089967,0.5
,0.3,XGBoost,0.6,,0.8999999999999999,0.1,3,0.9655469422911284,0.9444444444444445,,,0.905254091300603,125,4,,,0.027739080158741245,0.5
,0.6,XGBoost,0.6,,0.3,0.1,3,0.9655469422911284,0.9444444444444445,,,0.905254091300603,125,4,,,0.027739080158741245,0.5
,0.3,XGBoost,0.3,,0.0,0.1,3,0.9655469422911284,0.9431524547803618,,,0.9009474590869939,125,4,,,0.029862077215089967,0.5
,0.3,XGBoost,0.6,,0.3,0.1,3,0.9655469422911284,0.9444444444444445,,,0.905254091300603,125,4,,,0.027739080158741245,0.5
,0.3,XGBoost,0.3,,0.8999999999999999,0.1,3,0.9655469422911284,0.9431524547803618,,,0.9009474590869939,125,4,,,0.029862077215089967,0.5
,0.3,XGBoost,0.3,,0.6,0.1,3,0.9655469422911284,0.9431524547803618,,,0.9009474590869939,125,4,,,0.029862077215089967,0.5
,0.8999999999999999,XGBoost,0.3,,0.0,0.1,3,0.9655469422911284,0.9431524547803618,,,0.9009474590869939,125,4,,,0.029862077215089967,0.5
,0.3,XGBoost,0.6,,0.0,0.1,3,0.9655469422911284,0.9444444444444445,,,0.905254091300603,125,4,,,0.027739080158741245,0.5
,0.3,XGBoost,0.6,,0.6,0.1,3,0.9655469422911284,0.9444444444444445,,,0.905254091300603,125,4,,,0.027739080158741245,0.5
,0.3,XGBoost,0.3,,0.3,0.1,3,0.9655469422911284,0.9431524547803618,,,0.9009474590869939,125,4,,,0.029862077215089967,0.5
,0.3,XGBoost,0.8999999999999999,,0.6,0.1,3,0.9646856158484065,0.9437266724088428,,,0.9039621016365202,125,4,,,0.02813153638527706,0.5
,0.6,XGBoost,0.8999999999999999,,0.6,0.1,3,0.9646856158484065,0.9437266724088428,,,0.9039621016365202,125,4,,,0.02813153638527706,0.5
,0.8999999999999999,XGBoost,0.8999999999999999,,0.3,0.1,3,0.9646856158484065,0.9437266724088428,,,0.9039621016365202,125,4,,,0.02813153638527706,0.5
,0.3,XGBoost,0.8999999999999999,,0.3,0.1,3,0.9646856158484065,0.9437266724088428,,,0.9039621016365202,125,4,,,0.02813153638527706,0.5
,0.0,XGBoost,0.8999999999999999,,0.0,0.1,3,0.9646856158484065,0.9437266724088428,,,0.9039621016365202,125,4,,,0.02813153638527706,0.5
,0.8999999999999999,XGBoost,0.8999999999999999,,0.8999999999999999,0.1,3,0.9646856158484065,0.9437266724088428,,,0.9039621016365202,125,4,,,0.02813153638527706,0.5
,0.6,XGBoost,0.8999999999999999,,0.0,0.1,3,0.9646856158484065,0.9437266724088428,,,0.9039621016365202,125,4,,,0.02813153638527706,0.5
,0.0,XGBoost,0.8999999999999999,,0.3,0.1,3,0.9646856158484065,0.9437266724088428,,,0.9039621016365202,125,4,,,0.02813153638527706,0.5
,0.6,XGBoost,0.8999999999999999,,0.8999999999999999,0.1,3,0.9646856158484065,0.9437266724088428,,,0.9039621016365202,125,4,,,0.02813153638527706,0.5
,0.3,XGBoost,0.8999999999999999,,0.8999999999999999,0.1,3,0.9646856158484065,0.9437266724088428,,,0.9039621016365202,125,4,,,0.02813153638527706,0.5
,0.3,XGBoost,0.8999999999999999,,0.0,0.1,3,0.9646856158484065,0.9437266724088428,,,0.9039621016365202,125,4,,,0.02813153638527706,0.5
,0.0,XGBoost,0.8999999999999999,,0.6,0.1,3,0.9646856158484065,0.9437266724088428,,,0.9039621016365202,125,4,,,0.02813153638527706,0.5
,0.0,XGBoost,0.8999999999999999,,0.8999999999999999,0.1,3,0.9646856158484065,0.9437266724088428,,,0.9039621016365202,125,4,,,0.02813153638527706,0.5
,0.8999999999999999,XGBoost,0.8999999999999999,,0.6,0.1,3,0.9646856158484065,0.9437266724088428,,,0.9039621016365202,125,4,,,0.02813153638527706,0.5
,0.6,XGBoost,0.8999999999999999,,0.3,0.1,3,0.9646856158484065,0.9437266724088428,,,0.9039621016365202,125,4,,,0.02813153638527706,0.5
,0.8999999999999999,XGBoost,0.8999999999999999,,0.0,0.1,3,0.9646856158484065,0.9437266724088428,,,0.9039621016365202,125,4,,,0.02813153638527706,0.5
,0.8999999999999999,XGBoost,0.0,,0.8999999999999999,0.1,3,0.9642549526270456,0.9434395635946023,,,0.9022394487510766,125,4,,,0.029133411117848163,0.5
,0.8999999999999999,XGBoost,0.0,,0.6,0.1,3,0.9642549526270456,0.9434395635946023,,,0.9022394487510766,125,4,,,0.029133411117848163,0.5
,0.8999999999999999,XGBoost,0.0,,0.3,0.1,3,0.9642549526270456,0.9434395635946023,,,0.9022394487510766,125,4,,,0.029133411117848163,0.5
,0.8999999999999999,XGBoost,0.0,,0.0,0.1,3,0.9642549526270456,0.9434395635946023,,,0.9022394487510766,125,4,,,0.029133411117848163,0.5
,0.0,XGBoost,0.0,,0.8999999999999999,0.1,3,0.9642549526270456,0.9434395635946023,,,0.9022394487510766,125,4,,,0.029133411117848163,0.5
,0.0,XGBoost,0.0,,0.6,0.1,3,0.9642549526270456,0.9434395635946023,,,0.9022394487510766,125,4,,,0.029133411117848163,0.5
,0.0,XGBoost,0.0,,0.3,0.1,3,0.9642549526270456,0.9434395635946023,,,0.9022394487510766,125,4,,,0.029133411117848163,0.5
,0.3,XGBoost,0.0,,0.3,0.1,3,0.9642549526270456,0.9434395635946023,,,0.9022394487510766,125,4,,,0.029133411117848163,0.5
,0.6,XGBoost,0.0,,0.0,0.1,3,0.9642549526270456,0.9434395635946023,,,0.9022394487510766,125,4,,,0.029133411117848163,0.5
,0.0,XGBoost,0.0,,0.0,0.1,3,0.9642549526270456,0.9434395635946023,,,0.9022394487510766,125,4,,,0.029133411117848163,0.5
,0.3,XGBoost,0.0,,0.0,0.1,3,0.9642549526270456,0.9434395635946023,,,0.9022394487510766,125,4,,,0.029133411117848163,0.5
,0.6,XGBoost,0.0,,0.3,0.1,3,0.9642549526270456,0.9434395635946023,,,0.9022394487510766,125,4,,,0.029133411117848163,0.5
,0.3,XGBoost,0.0,,0.6,0.1,3,0.9642549526270456,0.9434395635946023,,,0.9022394487510766,125,4,,,0.029133411117848163,0.5
,0.6,XGBoost,0.0,,0.8999999999999999,0.1,3,0.9642549526270456,0.9434395635946023,,,0.9022394487510766,125,4,,,0.029133411117848163,0.5
,0.3,XGBoost,0.0,,0.8999999999999999,0.1,3,0.9642549526270456,0.9434395635946023,,,0.9022394487510766,125,4,,,0.029133411117848163,0.5
,0.6,XGBoost,0.0,,0.6,0.1,3,0.9642549526270456,0.9434395635946023,,,0.9022394487510766,125,4,,,0.029133411117848163,0.5
,0.3,XGBoost,0.8999999999999999,,0.8999999999999999,0.1,3,0.9599483204134367,0.9359747344243469,,,0.8927648578811369,100,4,,,0.030615144021318694,0.5
,0.3,XGBoost,0.8999999999999999,,0.3,0.1,3,0.9599483204134367,0.9359747344243469,,,0.8927648578811369,100,4,,,0.030615144021318694,0.5
,0.8999999999999999,XGBoost,0.8999999999999999,,0.0,0.1,3,0.9599483204134367,0.9359747344243469,,,0.8927648578811369,100,4,,,0.030615144021318694,0.5
,0.8999999999999999,XGBoost,0.8999999999999999,,0.8999999999999999,0.1,3,0.9599483204134367,0.9359747344243469,,,0.8927648578811369,100,4,,,0.030615144021318694,0.5
,0.6,XGBoost,0.8999999999999999,,0.3,0.1,3,0.9599483204134367,0.9359747344243469,,,0.8927648578811369,100,4,,,0.030615144021318694,0.5
,0.0,XGBoost,0.8999999999999999,,0.8999999999999999,0.1,3,0.9599483204134367,0.9359747344243469,,,0.8927648578811369,100,4,,,0.030615144021318694,0.5
